,createdAt,amount,shoeSize
477,2017-06-19 23:19:06,390,11.5
478,2017-06-19 21:21:46,295,9.5
479,2017-06-19 19:39:58,415,12.0
480,2017-06-19 15:46:44,334,11.5
481,2017-06-17 19:27:49,310,7.5
482,2017-06-17 19:26:06,325,11.5
483,2017-06-19 13:28:05,295,10.0
484,2017-06-18 02:00:28,390,11.5
485,2017-06-18 01:54:38,415,12.0
486,2017-06-17 22:01:54,295,9.5
487,2017-06-17 01:59:47,334,11.5
488,2017-06-14 21:30:30,295,10.0
489,2017-06-16 02:18:53,325,11.5
490,2017-06-04 12:25:10,521,7.5
491,2017-06-15 15:48:46,497,6.5
492,2017-06-13 23:33:24,310,8.5
493,2017-06-13 23:25:40,320,9.0
494,2017-06-13 22:56:04,300,10.0
495,2017-06-13 03:22:58,415,12.0
496,2017-06-11 02:18:30,295,10.0
497,2017-06-11 19:00:41,320,9.0
498,2017-06-08 19:08:23,415,12.0
499,2017-06-09 17:49:58,300,8.5
500,2017-06-09 13:51:52,325,7.5
501,2017-06-07 22:28:04,300,8.5
502,2017-06-07 23:19:38,400,13.0
503,2017-06-07 15:50:04,325,7.5
504,2017-06-06 18:09:02,325,7.5
505,2017-06-06 11:38:47,329,11.0
506,2017-06-06 06:19:18,400,13.0
507,2017-06-05 23:21:18,320,9.5
508,2017-06-03 01:18:58,310,7.5
509,2017-06-04 14:54:09,329,11.0
510,2017-06-04 12:27:54,320,9.5
511,2017-06-01 17:43:57,305,8.5
512,2017-06-01 03:21:53,250,7.0
513,2017-06-01 01:17:30,325,10.0
514,2017-06-01 14:01:35,401,12.0
515,2017-05-31 18:18:59,305,8.5
516,2017-05-31 12:19:10,250,7.0
517,2017-05-30 23:14:06,335,9.0
518,2017-05-30 23:11:29,335,11.5
519,2017-05-30 23:11:29,340,11.5
520,2017-05-30 23:11:29,330,11.0
521,2017-05-30 23:11:25,335,9.0
522,2017-05-30 21:33:36,325,10.0
523,2017-05-30 17:18:59,401,12.0
524,2017-05-26 17:28:58,310,7.5
525,2017-05-30 13:20:07,320,10.5
526,2017-05-28 15:13:17,401,12.0
527,2017-05-27 10:55:57,335,9.0
528,2017-05-25 03:12:29,335,11.5
529,2017-05-25 03:11:48,330,11.0
530,2017-05-25 03:09:46,340,11.5
531,2017-05-25 02:39:22,335,9.0
532,2017-05-26 01:13:02,320,10.5
533,2017-05-26 08:26:47,310,7.5
534,2017-05-25 13:28:06,350,11.0
535,2017-05-24 21:17:38,451,13.0
536,2017-05-24 16:19:16,320,10.5
537,2017-05-24 13:27:05,310,9.5
538,2017-05-23 15:35:27,325,10.0
539,2017-05-23 20:09:06,451,13.0
540,2017-05-23 15:35:40,334,10.5
541,2017-05-22 23:10:45,335,9.5
542,2017-05-22 23:09:52,310,9.5
543,2017-05-22 19:22:48,350,11.0
544,2017-05-23 13:37:53,345,10.5
545,2017-05-23 11:22:50,334,10.5
546,2017-05-23 03:10:15,368,10.0
547,2017-05-23 02:16:49,325,10.0
548,2017-05-22 13:32:58,375,11.0
549,2017-05-21 22:26:11,310,9.5
550,2017-05-21 15:14:39,350,11.0
551,2017-05-21 02:33:08,368,10.0
552,2017-05-19 21:17:06,345,10.5
553,2017-05-17 19:26:31,375,11.0
554,2017-05-16 13:04:12,490,13.0
555,2017-05-16 08:24:28,370,10.0
556,2017-05-16 03:06:41,325,7.5
557,2017-05-15 23:08:12,346,8.5
558,2017-05-15 21:13:29,333,11.0
559,2017-05-15 19:18:05,345,9.0
560,2017-05-14 05:50:57,350,8.5
561,2017-05-11 19:17:38,350,11.0
562,2017-05-06 14:33:19,471,7.0
563,2017-05-15 03:59:35,346,8.5
564,2017-05-15 03:35:28,345,9.0
565,2017-05-14 21:06:55,490,13.0
566,2017-05-14 10:37:04,333,11.0
567,2017-05-12 19:49:45,325,7.5
568,2017-05-06 09:53:20,375,11.0
569,2017-05-11 13:41:05,375,10.0
570,2017-05-11 13:09:55,335,9.5
571,2017-05-10 14:39:29,350,11.0
572,2017-05-10 01:09:43,370,10.5
573,2017-05-10 01:07:21,317,6.5
574,2017-05-09 19:17:49,375,10.0
575,2017-05-08 06:13:50,335,9.5
576,2017-05-07 17:54:20,390,11.0
577,2017-05-09 13:24:11,370,10.5
578,2017-05-09 06:11:40,350,11.5
579,2017-05-09 06:10:56,350,10.5
580,2017-05-08 23:07:29,366,9.5
581,2017-05-08 18:52:31,370,10.5
582,2017-05-07 15:16:54,375,10.0
583,2017-05-06 02:51:52,317,6.5
584,2017-05-08 07:15:43,350,11.5
585,2017-05-07 16:55:15,350,10.5
586,2017-05-06 01:10:51,370,10.5
587,2017-05-05 02:34:57,366,9.5
588,2017-05-06 06:08:06,515,13.0
589,2017-05-05 17:42:31,335,9.5
590,2017-05-04 09:16:33,353,9.0
591,2017-05-04 03:09:42,350,9.0
592,2017-05-04 01:06:33,350,7.5
593,2017-05-05 06:48:32,521,7.5
594,2017-05-04 04:21:48,515,13.0
595,2017-05-05 13:44:40,400,10.0
596,2017-05-05 13:26:54,255,7.0
597,2017-05-05 13:24:27,380,10.0
598,2017-05-05 00:23:39,370,10.5
599,2017-05-04 15:07:14,497,8.0
600,2017-05-04 13:37:17,375,10.5
601,2017-05-04 13:30:37,400,11.5
602,2017-05-04 13:28:50,550,13.0
603,2017-05-04 06:04:06,255,7.0
604,2017-05-03 21:10:27,380,10.0
605,2017-05-03 13:09:33,375,11.5
606,2017-05-03 03:08:35,400,10.0
607,2017-04-26 14:18:28,521,7.5
608,2017-05-03 15:34:58,390,11.5
609,2017-05-03 15:28:40,350,9.0
610,2017-05-03 13:59:26,500,13.0
611,2017-05-03 13:21:34,371,8.0
612,2017-05-03 05:30:32,380,10.0
613,2017-05-03 03:11:52,550,13.0
614,2017-05-02 23:09:50,375,10.5
615,2017-05-02 23:09:46,400,11.5
616,2017-05-02 01:08:38,350,7.5
617,2017-05-01 21:09:35,375,9.5
618,2017-04-30 23:08:53,350,7.5
619,2017-04-29 06:07:09,400,9.5
620,2017-04-29 06:06:06,401,9.5
621,2017-04-29 04:38:19,255,7.0
622,2017-05-02 01:10:07,500,13.0
623,2017-05-01 21:10:12,371,8.0
624,2017-05-01 21:09:09,323,6.5
625,2017-05-01 21:08:57,390,11.5
626,2017-05-01 21:06:00,350,9.0
627,2017-05-02 20:31:01,550,13.0
628,2017-05-02 01:14:20,375,10.5
629,2017-05-02 00:31:57,400,11.5
630,2017-04-30 14:05:01,400,10.0
631,2017-05-01 14:09:14,475,10.0
