,createdAt,amount,shoeSize
514,2017-03-20 17:21:47,185,10.0
515,2017-03-20 11:52:18,164,8.5
516,2017-03-20 09:41:43,164,12.0
517,2017-03-19 11:46:44,191,11.0
518,2017-03-19 10:06:07,211,6.0
519,2017-03-19 08:30:28,185,8.5
520,2017-03-18 18:32:20,216,10.0
521,2017-03-17 17:40:33,175,9.0
522,2017-03-17 15:49:51,148,10.5
523,2017-03-17 10:48:09,185,11.0
524,2017-03-16 15:27:16,160,10.5
525,2017-03-16 14:45:44,165,9.5
526,2017-03-16 11:30:16,216,10.5
527,2017-03-15 18:49:46,165,10.0
528,2017-03-15 17:17:41,145,11.5
529,2017-03-15 10:43:59,216,11.0
530,2017-03-14 10:26:47,206,9.5
531,2017-03-14 03:39:10,201,9.5
532,2017-03-13 19:11:28,140,10.5
533,2017-03-13 17:58:59,206,8.5
534,2017-03-13 16:39:49,150,11.5
535,2017-03-13 16:30:48,160,10.5
536,2017-03-13 16:22:28,180,10.5
537,2017-03-13 14:06:16,160,12.0
538,2017-03-11 08:51:24,211,8.0
539,2017-03-10 21:31:28,225,11.5
540,2017-03-10 19:05:33,170,11.0
541,2017-03-10 17:44:44,216,8.0
542,2017-03-09 20:22:21,220,5.0
543,2017-03-09 19:45:33,205,7.0
544,2017-03-09 18:58:15,133,10.5
545,2017-03-09 18:22:34,216,9.0
546,2017-03-09 16:10:39,156,10.0
547,2017-03-08 23:20:55,242,10.0
548,2017-03-08 21:57:51,242,8.5
549,2017-03-08 19:58:20,150,10.5
550,2017-03-08 19:56:09,185,10.0
551,2017-03-08 18:17:02,137,10.5
552,2017-03-08 17:12:32,156,10.0
553,2017-03-07 15:48:52,275,10.5
554,2017-03-05 13:43:56,242,9.5
555,2017-03-05 12:22:41,262,9.0
556,2017-06-01 01:16:58,115,10.0
557,2017-06-01 01:16:58,115,9.5
558,2017-06-01 01:16:14,115,8.0
559,2017-06-01 01:15:21,115,8.0
560,2017-05-31 14:30:29,191,9.0
561,2017-05-30 15:26:22,191,11.5
562,2017-06-02 14:17:09,115,11.5
563,2017-06-02 13:57:34,115,13.0
564,2017-06-02 10:18:34,115,11.0
565,2017-06-02 01:52:07,115,13.0
566,2017-06-02 00:57:00,115,12.0
567,2017-06-01 03:37:37,115,10.5
568,2017-05-31 06:21:07,115,9.5
569,2017-05-31 06:19:17,115,10.5
570,2017-05-31 18:05:26,115,8.0
571,2017-05-31 16:43:39,115,9.0
572,2017-05-31 14:45:45,175,8.0
573,2017-05-31 12:49:35,115,10.0
574,2017-05-31 01:15:37,115,11.5
575,2017-05-31 01:14:05,115,10.5
576,2017-05-31 01:13:37,115,13.0
577,2017-05-31 01:13:25,115,13.0
578,2017-05-30 23:12:04,115,10.5
579,2017-05-30 21:15:56,114,9.5
580,2017-05-30 12:36:16,206,11.0
581,2017-05-31 13:52:12,115,10.5
582,2017-05-30 13:33:39,115,9.5
583,2017-05-30 13:32:45,115,10.0
584,2017-05-29 22:30:39,115,8.0
585,2017-05-29 00:47:24,115,8.0
586,2017-03-12 16:48:39,206,8.0
587,2017-05-30 13:57:04,126,11.0
588,2017-05-30 13:19:32,150,9.0
589,2017-05-29 15:02:34,164,9.5
590,2017-05-28 19:21:21,115,11.5
591,2017-05-28 02:27:41,115,9.5
592,2017-05-27 23:53:28,114,9.5
593,2017-05-27 08:07:49,115,10.5
594,2017-05-26 22:45:21,115,13.0
595,2017-05-26 20:02:49,115,13.0
596,2017-05-26 19:46:51,115,10.5
597,2017-05-26 03:13:13,115,10.5
598,2017-05-26 03:13:04,115,12.0
599,2017-05-27 07:54:14,175,11.0
600,2017-05-25 22:24:36,201,8.0
601,2017-05-25 01:14:14,150,9.0
602,2017-05-25 01:11:58,126,11.0
603,2017-05-25 01:10:45,115,11.0
604,2017-05-25 01:05:17,150,8.0
605,2017-05-23 14:20:57,216,10.0
606,2017-05-23 06:59:22,206,5.0
607,2017-05-19 13:35:31,282,11.5
608,2017-05-25 13:31:22,150,7.5
609,2017-05-25 00:34:25,115,10.5
610,2017-05-24 22:35:10,115,12.0
611,2017-04-19 16:07:06,201,8.0
612,2017-05-24 04:45:55,150,9.0
613,2017-05-23 16:11:48,126,11.0
614,2017-05-23 15:35:18,150,7.5
615,2017-05-23 04:26:33,115,11.0
616,2017-05-20 15:18:10,150,8.0
617,2017-05-20 06:07:01,120,11.0
618,2017-05-18 15:49:49,196,8.0
619,2017-05-22 23:15:49,150,7.5
620,2017-04-26 14:32:48,191,7.5
621,2017-04-18 23:57:56,196,5.0
622,2017-03-15 09:05:13,216,10.0
623,2017-05-19 15:05:24,120,11.0
624,2017-05-18 15:20:49,211,8.5
625,2017-05-15 23:08:37,140,13.0
626,2017-05-13 15:56:08,216,9.5
627,2017-05-13 15:11:55,293,11.5
628,2017-05-12 14:01:26,216,10.0
629,2017-04-01 17:17:50,191,9.0
630,2017-05-10 00:02:07,216,14.0
631,2017-04-26 13:40:26,185,9.0
632,2017-05-11 12:55:44,120,8.0
633,2017-05-09 09:30:50,120,8.0
634,2017-05-09 06:11:40,170,5.0
635,2017-05-09 06:10:16,135,10.5
636,2017-05-09 06:10:06,135,10.5
637,2017-05-08 21:18:16,169,10.0
638,2017-05-08 06:54:47,170,5.0
639,2017-05-06 19:49:34,135,10.5
640,2017-05-06 16:59:18,135,10.5
641,2017-05-06 15:35:39,169,10.0
642,2017-05-06 01:20:18,120,8.0
643,2017-04-21 15:49:31,216,8.5
644,2017-04-09 13:39:47,216,12.0
645,2017-05-03 22:48:06,185,9.0
646,2017-05-03 05:00:27,293,10.5
647,2017-03-11 16:40:11,216,9.5
648,2017-05-02 06:56:08,184,9.0
649,2017-04-21 14:54:55,196,8.0
650,2017-03-08 22:28:58,242,9.5
651,2017-05-02 16:11:27,200,9.0
