,createdAt,amount,shoeSize
587,2017-06-15 05:00:30,211,12.5
588,2017-06-14 23:32:54,205,8.5
589,2017-06-14 22:40:21,205,11.0
590,2017-06-14 22:35:40,201,10.5
591,2017-06-14 22:30:01,200,7.5
592,2017-06-14 22:23:37,200,9.5
593,2017-06-14 21:33:42,140,9.0
594,2017-06-14 20:58:33,175,10.5
595,2017-06-14 20:57:32,211,5.0
596,2017-06-14 19:31:55,184,9.5
597,2017-06-14 19:28:03,195,9.0
598,2017-06-14 18:26:34,205,10.0
599,2017-06-14 17:44:03,151,10.5
600,2017-06-14 16:22:50,200,13.0
601,2017-06-14 16:21:11,200,9.0
602,2017-06-14 15:39:32,200,11.0
603,2017-06-14 15:38:07,200,10.0
604,2017-06-14 15:06:58,200,10.0
605,2017-06-14 15:06:45,200,10.5
606,2017-06-14 15:01:42,135,13.0
607,2017-06-14 14:51:55,225,6.0
608,2017-06-14 14:32:19,150,12.0
609,2017-06-14 14:30:08,195,4.5
610,2017-06-14 14:17:51,200,10.5
611,2017-06-14 14:08:38,225,7.0
612,2017-06-14 13:54:34,180,9.5
613,2017-06-14 13:45:11,200,11.5
614,2017-06-14 13:41:48,216,8.0
615,2017-06-14 13:00:48,200,10.5
616,2017-06-14 12:50:31,200,12.0
617,2017-06-14 08:33:49,200,10.5
618,2017-06-14 08:13:08,200,10.5
619,2017-06-14 07:33:32,200,5.5
620,2017-06-14 07:10:41,200,8.5
621,2017-06-14 05:58:03,225,5.0
622,2017-06-13 23:57:02,200,11.0
623,2017-06-13 23:53:22,200,13.0
624,2017-06-13 23:52:23,200,11.0
625,2017-06-13 23:15:45,200,9.5
626,2017-06-13 23:08:17,200,7.0
627,2017-06-13 22:54:25,200,8.5
628,2017-06-13 22:41:13,201,10.5
629,2017-06-13 22:29:14,200,10.5
630,2017-06-13 22:23:33,200,11.0
631,2017-06-13 22:14:43,200,9.5
632,2017-06-13 22:02:19,200,9.0
633,2017-06-13 21:55:19,200,9.5
634,2017-06-13 21:06:36,250,12.5
635,2017-06-13 20:48:30,200,11.5
636,2017-06-13 20:36:07,175,10.5
637,2017-06-13 20:26:26,175,10.0
638,2017-06-13 18:37:32,168,7.5
639,2017-06-13 18:07:56,188,6.5
640,2017-06-13 16:16:19,216,6.5
641,2017-06-13 14:08:34,235,10.0
642,2017-06-13 13:00:22,231,9.0
643,2017-06-13 12:34:59,205,8.5
644,2017-06-13 08:17:57,200,9.5
645,2017-06-13 08:01:27,200,5.0
646,2017-06-13 07:30:12,200,12.5
647,2017-06-13 06:47:44,200,9.5
648,2017-06-13 05:55:52,200,11.5
649,2017-06-13 05:33:09,200,9.0
650,2017-06-13 04:40:26,200,13.0
651,2017-06-13 01:05:45,200,11.0
652,2017-06-13 00:43:08,200,7.0
653,2017-06-13 00:30:57,200,5.0
654,2017-06-12 23:17:40,205,11.0
655,2017-06-12 22:24:51,216,7.0
656,2017-06-12 20:26:33,160,10.0
657,2017-06-12 19:26:11,137,9.0
658,2017-06-12 18:52:12,130,13.0
659,2017-06-12 17:42:56,135,13.0
660,2017-06-12 17:42:44,155,10.5
661,2017-06-12 16:16:10,175,10.5
662,2017-06-12 16:09:13,185,12.0
